Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Days to Deliver,Delivery Company,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales per Unit,Profit per Unit,Delivery Efficiency,Year,Month,Profit Margin,Adj Close
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Coca-Cola,46,FedEx,0.4,4750,1900,665,0.35,0.4,0.14,41.30434783,2022,3,35,56.85078049
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Diet Coke,59,UPS,0.5,3250,1625,569,0.35,0.5,0.175076923,27.54237288,2022,3,35.01538462,56.85078049
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Sprite,32,DHL,0.55,3500,1925,674,0.35,0.55,0.192571429,60.15625,2022,3,35.01298701,56.85078049
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Fanta,46,UPS,0.5,2500,1250,438,0.35,0.5,0.1752,27.17391304,2022,3,35.04,56.85078049
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Powerade,56,DHL,0.55,1000,550,220,0.4,0.55,0.22,9.821428571,2022,3,40,56.85078049
CVS,1128299,3/23/2022,West,Wyoming,Cheyenne,Dasani Water,33,USPS,0.5,3000,1500,450,0.3,0.5,0.15,45.45454545,2022,3,30,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Coca-Cola,43,USPS,0.4,4750,1900,665,0.35,0.4,0.14,44.18604651,2022,3,35,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Diet Coke,50,DHL,0.5,3250,1625,569,0.35,0.5,0.175076923,32.5,2022,3,35.01538462,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Sprite,20,FedEx,0.55,3500,1925,674,0.35,0.55,0.192571429,96.25,2022,3,35.01298701,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Fanta,52,USPS,0.5,2500,1250,438,0.35,0.5,0.1752,24.03846154,2022,3,35.04,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Powerade,37,DHL,0.55,1000,550,220,0.4,0.55,0.22,14.86486486,2022,3,40,56.85078049
CVS,1128299,3/23/2022,West,Utah,Salt Lake City,Dasani Water,15,USPS,0.5,3000,1500,450,0.3,0.5,0.15,100,2022,3,30,56.85078049
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Coca-Cola,50,FedEx,0.45,5500,2475,866,0.35,0.45,0.157454545,49.5,2022,3,34.98989899,57.91437912
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Diet Coke,24,FedEx,0.55,4000,2200,880,0.4,0.55,0.22,91.66666667,2022,3,40,57.91437912
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Sprite,16,USPS,0.55,4000,2200,770,0.35,0.55,0.1925,137.5,2022,3,35,57.91437912
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Fanta,43,FedEx,0.55,2750,1513,529,0.35,0.550181818,0.192363636,35.18604651,2022,3,34.96364838,57.91437912
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Powerade,27,DHL,0.6,1750,1050,315,0.3,0.6,0.18,38.88888889,2022,3,30,57.91437912
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Dasani Water,22,USPS,0.55,3750,2063,516,0.25,0.550133333,0.1376,93.77272727,2022,3,25.01211827,57.91437912
CVS,1128299,4/3/2022,West,Washington,Seattle,Coca-Cola,34,USPS,0.7,5500,3850,1155,0.3,0.7,0.21,113.2352941,2022,4,30,58.72847748
CVS,1128299,4/3/2022,West,Washington,Seattle,Diet Coke,29,UPS,0.75,3500,2625,656,0.25,0.75,0.187428571,90.51724138,2022,4,24.99047619,59.14184952
CVS,1128299,4/3/2022,West,Washington,Seattle,Sprite,45,UPS,0.75,4000,3000,750,0.25,0.75,0.1875,66.66666667,2022,4,25,59.55522156
CVS,1128299,4/3/2022,West,Washington,Seattle,Fanta,34,USPS,0.6,3000,1800,540,0.3,0.6,0.18,52.94117647,2022,4,30,59.9685936
CVS,1128299,4/3/2022,West,Washington,Seattle,Powerade,36,FedEx,0.65,2000,1300,325,0.25,0.65,0.1625,36.11111111,2022,4,25,60.38196564
CVS,1128299,4/3/2022,West,Washington,Seattle,Dasani Water,60,UPS,0.8,3500,2800,560,0.2,0.8,0.16,46.66666667,2022,4,20,60.79533768
CVS,1128299,4/5/2022,West,Colorado,Denver,Coca-Cola,41,USPS,0.6,5250,3150,1103,0.35,0.6,0.210095238,76.82926829,2022,4,35.01587302,58.79914474
CVS,1128299,4/5/2022,West,Colorado,Denver,Diet Coke,20,USPS,0.65,3250,2113,423,0.2,0.650153846,0.130153846,105.65,2022,4,20.01893043,58.79914474
CVS,1128299,4/5/2022,West,Colorado,Denver,Sprite,32,DHL,0.65,3750,2438,853,0.35,0.650133333,0.227466667,76.1875,2022,4,34.98769483,58.79914474
CVS,1128299,4/5/2022,West,Colorado,Denver,Fanta,55,UPS,0.6,2750,1650,495,0.3,0.6,0.18,30,2022,4,30,58.79914474
CVS,1128299,4/5/2022,West,Colorado,Denver,Powerade,51,UPS,0.65,1750,1138,569,0.5,0.650285714,0.325142857,22.31372549,2022,4,50,58.79914474
CVS,1128299,4/5/2022,West,Colorado,Denver,Dasani Water,53,DHL,0.8,3250,2600,390,0.15,0.8,0.12,49.05660377,2022,4,15,58.79914474
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Coca-Cola,49,USPS,0.5,5250,2625,1050,0.4,0.5,0.2,53.57142857,2022,4,40,60.92634583
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Diet Coke,60,USPS,0.55,3250,1788,715,0.4,0.550153846,0.22,29.8,2022,4,39.98881432,60.92634583
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Sprite,53,DHL,0.55,3750,2063,722,0.35,0.550133333,0.192533333,38.9245283,2022,4,34.99757635,60.92634583
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Fanta,21,DHL,0.5,2750,1375,550,0.4,0.5,0.2,65.47619048,2022,4,40,60.92634583
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Powerade,28,USPS,0.55,1750,963,337,0.35,0.550285714,0.192571429,34.39285714,2022,4,34.99480789,60.92634583
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Dasani Water,19,DHL,0.7,3500,2450,613,0.25,0.7,0.175142857,128.9473684,2022,4,25.02040816,60.92634583
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Coca-Cola,27,DHL,0.6,5500,3300,1320,0.4,0.6,0.24,122.2222222,2022,4,40,56.09779358
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Diet Coke,28,DHL,0.65,3500,2275,569,0.25,0.65,0.162571429,81.25,2022,4,25.01098901,57.09550476
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Sprite,54,DHL,0.65,4000,2600,1040,0.4,0.65,0.26,48.14814815,2022,4,40,58.09321594
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Fanta,15,USPS,0.6,3000,1800,630,0.35,0.6,0.21,120,2022,4,35,59.09092712
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Powerade,17,FedEx,0.65,2000,1300,715,0.55,0.65,0.3575,76.47058824,2022,4,55,60.08863831
CVS,1128299,4/15/2022,West,Nevada,Las Vegas,Dasani Water,43,USPS,0.8,3500,2800,560,0.2,0.8,0.16,65.11627907,2022,4,20,61.08634949
CVS,1128299,4/17/2022,West,Oregon,Portland,Coca-Cola,35,DHL,0.5,5250,2625,1050,0.4,0.5,0.2,75,2022,4,40,56.19998278
CVS,1128299,4/17/2022,West,Oregon,Portland,Diet Coke,59,DHL,0.55,3250,1788,715,0.4,0.550153846,0.22,30.30508475,2022,4,39.98881432,56.43394688
CVS,1128299,4/17/2022,West,Oregon,Portland,Sprite,22,DHL,0.55,3750,2063,825,0.4,0.550133333,0.22,93.77272727,2022,4,39.99030538,56.66791098
CVS,1128299,4/17/2022,West,Oregon,Portland,Fanta,56,FedEx,0.4,2750,1100,440,0.4,0.4,0.16,19.64285714,2022,4,40,56.90187509
CVS,1128299,4/17/2022,West,Oregon,Portland,Powerade,60,FedEx,0.45,1750,788,354,0.45,0.450285714,0.202285714,13.13333333,2022,4,44.92385787,57.13583919
CVS,1128299,4/17/2022,West,Oregon,Portland,Dasani Water,51,UPS,0.6,3500,2100,735,0.35,0.6,0.21,41.17647059,2022,4,35,57.36980329
CVS,1128299,4/20/2022,West,California,San Francisco,Coca-Cola,31,FedEx,0.6,8750,5250,1838,0.35,0.6,0.210057143,169.3548387,2022,4,35.00952381,62.08406067
CVS,1128299,4/20/2022,West,California,San Francisco,Diet Coke,18,UPS,0.65,6750,4388,878,0.2,0.650074074,0.130074074,243.7777778,2022,4,20.00911577,62.08406067
CVS,1128299,4/20/2022,West,California,San Francisco,Sprite,41,DHL,0.65,7250,4713,1649,0.35,0.650068966,0.227448276,114.9512195,2022,4,34.98833015,62.08406067
CVS,1128299,4/20/2022,West,California,San Francisco,Fanta,31,USPS,0.6,6250,3750,1125,0.3,0.6,0.18,120.9677419,2022,4,30,62.08406067
CVS,1128299,4/20/2022,West,California,San Francisco,Powerade,46,FedEx,0.65,5250,3413,1706,0.5,0.650095238,0.324952381,74.19565217,2022,4,49.98535013,62.08406067
CVS,1128299,4/20/2022,West,California,San Francisco,Dasani Water,36,USPS,0.8,7000,5600,840,0.15,0.8,0.12,155.5555556,2022,4,15,62.08406067
CVS,1128299,4/23/2022,West,Idaho,Boise,Coca-Cola,55,USPS,0.5,5000,2500,875,0.35,0.5,0.175,45.45454545,2022,4,35,57.66024508
CVS,1128299,4/23/2022,West,Idaho,Boise,Diet Coke,30,DHL,0.55,3000,1650,660,0.4,0.55,0.22,55,2022,4,40,58.09321431
CVS,1128299,4/23/2022,West,Idaho,Boise,Sprite,39,USPS,0.55,3500,1925,674,0.35,0.55,0.192571429,49.35897436,2022,4,35.01298701,58.52618354
CVS,1128299,4/23/2022,West,Idaho,Boise,Fanta,21,FedEx,0.5,2500,1250,438,0.35,0.5,0.1752,59.52380952,2022,4,35.04,58.95915277
CVS,1128299,4/23/2022,West,Idaho,Boise,Powerade,54,USPS,0.55,1500,825,248,0.3,0.55,0.165333333,15.27777778,2022,4,30.06060606,59.392122
CVS,1128299,4/23/2022,West,Idaho,Boise,Dasani Water,35,USPS,0.7,3250,2275,569,0.25,0.7,0.175076923,65,2022,4,25.01098901,59.82509123
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Coca-Cola,39,USPS,0.55,4750,2613,914,0.35,0.550105263,0.192421053,67,2022,4,34.9789514,57.3442579
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Diet Coke,36,UPS,0.6,2750,1650,578,0.35,0.6,0.210181818,45.83333333,2022,4,35.03030303,57.83773531
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Sprite,21,UPS,0.6,3250,1950,683,0.35,0.6,0.210153846,92.85714286,2022,4,35.02564103,58.33121272
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Fanta,23,USPS,0.45,2250,1013,354,0.35,0.450222222,0.157333333,44.04347826,2022,4,34.94570582,58.82469014
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Powerade,18,DHL,0.5,1250,625,250,0.4,0.5,0.2,34.72222222,2022,4,40,59.31816755
CVS,1128299,4/24/2022,West,Wyoming,Cheyenne,Dasani Water,32,FedEx,0.65,3000,1950,585,0.3,0.65,0.195,60.9375,2022,4,30,59.81164496
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Coca-Cola,52,FedEx,0.55,4750,2613,914,0.35,0.550105263,0.192421053,50.25,2022,4,34.9789514,57.3442579
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Diet Coke,18,USPS,0.6,2750,1650,578,0.35,0.6,0.210181818,91.66666667,2022,4,35.03030303,57.83773531
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Sprite,33,USPS,0.6,3250,1950,683,0.35,0.6,0.210153846,59.09090909,2022,4,35.02564103,58.33121272
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Fanta,16,DHL,0.45,2250,1013,354,0.35,0.450222222,0.157333333,63.3125,2022,4,34.94570582,58.82469014
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Powerade,32,DHL,0.5,1250,625,250,0.4,0.5,0.2,19.53125,2022,4,40,59.31816755
CVS,1128299,4/24/2022,West,Utah,Salt Lake City,Dasani Water,49,DHL,0.65,3000,1950,585,0.3,0.65,0.195,39.79591837,2022,4,30,59.81164496
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Coca-Cola,16,USPS,0.55,5500,3025,1059,0.35,0.55,0.192545455,189.0625,2022,4,35.00826446,61.22753525
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Diet Coke,39,USPS,0.6,3500,2100,840,0.4,0.6,0.24,53.84615385,2022,4,40,61.22753525
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Sprite,24,DHL,0.6,4000,2400,840,0.35,0.6,0.21,100,2022,4,35,61.22753525
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Fanta,34,DHL,0.55,3000,1650,578,0.35,0.55,0.192666667,48.52941176,2022,4,35.03030303,61.22753525
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Powerade,36,USPS,0.6,2000,1200,360,0.3,0.6,0.18,33.33333333,2022,4,30,61.22753525
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Dasani Water,18,DHL,0.75,3750,2813,703,0.25,0.750133333,0.187466667,156.2777778,2022,4,24.99111269,61.22753525
CVS,1128299,5/4/2022,West,Washington,Seattle,Coca-Cola,54,FedEx,0.6,5500,3300,990,0.3,0.6,0.18,61.11111111,2022,5,30,61.20870972
CVS,1128299,5/4/2022,West,Washington,Seattle,Diet Coke,50,USPS,0.65,4000,2600,650,0.25,0.65,0.1625,52,2022,5,25,61.20870972
CVS,1128299,5/4/2022,West,Washington,Seattle,Sprite,26,USPS,0.65,4000,2600,650,0.25,0.65,0.1625,100,2022,5,25,61.20870972
CVS,1128299,5/4/2022,West,Washington,Seattle,Fanta,25,USPS,0.6,3000,1800,540,0.3,0.6,0.18,72,2022,5,30,61.20870972
CVS,1128299,5/4/2022,West,Washington,Seattle,Powerade,49,DHL,0.65,2000,1300,325,0.25,0.65,0.1625,26.53061224,2022,5,25,61.20870972
CVS,1128299,5/4/2022,West,Washington,Seattle,Dasani Water,16,FedEx,0.8,5000,4000,800,0.2,0.8,0.16,250,2022,5,20,61.20870972
CVS,1128299,5/6/2022,West,Colorado,Denver,Coca-Cola,17,FedEx,0.6,5250,3150,1575,0.5,0.6,0.3,185.2941176,2022,5,50,60.93574905
CVS,1128299,5/6/2022,West,Colorado,Denver,Diet Coke,20,USPS,0.65,3750,2438,853,0.35,0.650133333,0.227466667,121.9,2022,5,34.98769483,60.93574905
CVS,1128299,5/6/2022,West,Colorado,Denver,Sprite,45,UPS,0.65,3750,2438,1219,0.5,0.650133333,0.325066667,54.17777778,2022,5,50,60.93574905
CVS,1128299,5/6/2022,West,Colorado,Denver,Fanta,56,USPS,0.6,2750,1650,743,0.45,0.6,0.270181818,29.46428571,2022,5,45.03030303,60.93574905
CVS,1128299,5/6/2022,West,Colorado,Denver,Powerade,47,FedEx,0.65,1750,1138,739,0.65,0.650285714,0.422285714,24.21276596,2022,5,64.93848858,60.93574905
CVS,1128299,5/6/2022,West,Colorado,Denver,Dasani Water,39,UPS,0.8,4750,3800,1140,0.3,0.8,0.24,97.43589744,2022,5,30,60.93574905
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Coca-Cola,37,UPS,0.5,5500,2750,1100,0.4,0.5,0.2,74.32432432,2022,5,40,60.4705162
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Diet Coke,30,USPS,0.55,4000,2200,880,0.4,0.55,0.22,73.33333333,2022,5,40,60.01468658
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Sprite,41,DHL,0.55,4250,2338,818,0.35,0.550117647,0.192470588,57.02439024,2022,5,34.98716852,59.55885696
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Fanta,49,FedEx,0.5,3250,1625,650,0.4,0.5,0.2,33.16326531,2022,5,40,59.10302734
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Powerade,19,USPS,0.55,2250,1238,433,0.35,0.550222222,0.192444444,65.15789474,2022,5,34.97576737,58.64719772
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Dasani Water,17,USPS,0.7,4000,2800,700,0.25,0.7,0.175,164.7058824,2022,5,25,58.1913681
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Coca-Cola,20,UPS,0.6,5500,3300,1485,0.45,0.6,0.27,165,2022,5,45,62.08406067
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Diet Coke,41,FedEx,0.65,4000,2600,780,0.3,0.65,0.195,63.41463415,2022,5,30,62.08406067
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Sprite,55,DHL,0.65,4000,2600,1170,0.45,0.65,0.2925,47.27272727,2022,5,45,62.08406067
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Fanta,54,USPS,0.6,3000,1800,720,0.4,0.6,0.24,33.33333333,2022,5,40,62.08406067
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Powerade,59,USPS,0.65,2000,1300,780,0.6,0.65,0.39,22.03389831,2022,5,60,62.08406067
CVS,1128299,5/16/2022,West,Nevada,Las Vegas,Dasani Water,38,DHL,0.8,4500,3600,900,0.25,0.8,0.2,94.73684211,2022,5,25,62.08406067
CVS,1128299,5/18/2022,West,Oregon,Portland,Coca-Cola,42,UPS,0.45,5500,2475,990,0.4,0.45,0.18,58.92857143,2022,5,40,57.6037674
CVS,1128299,5/18/2022,West,Oregon,Portland,Diet Coke,57,FedEx,0.5,4000,2000,800,0.4,0.5,0.2,35.0877193,2022,5,40,57.6037674
CVS,1128299,5/18/2022,West,Oregon,Portland,Sprite,18,USPS,0.5,4000,2000,800,0.4,0.5,0.2,111.1111111,2022,5,40,57.6037674
CVS,1128299,5/18/2022,West,Oregon,Portland,Fanta,51,FedEx,0.45,3250,1463,585,0.4,0.450153846,0.18,28.68627451,2022,5,39.98632946,57.6037674
CVS,1128299,5/18/2022,West,Oregon,Portland,Powerade,38,UPS,0.4,2250,900,405,0.45,0.4,0.18,23.68421053,2022,5,45,57.6037674
CVS,1128299,5/18/2022,West,Oregon,Portland,Dasani Water,36,USPS,0.65,5750,3738,1308,0.35,0.650086957,0.227478261,103.8333333,2022,5,34.99197432,57.6037674
CVS,1128299,5/21/2022,West,California,San Francisco,Coca-Cola,26,DHL,0.6,9000,5400,2160,0.4,0.6,0.24,207.6923077,2022,5,40,61.86842845
CVS,1128299,5/21/2022,West,California,San Francisco,Diet Coke,15,UPS,0.65,7500,4875,1219,0.25,0.65,0.162533333,325,2022,5,25.00512821,61.65279623
CVS,1128299,5/21/2022,West,California,San Francisco,Sprite,39,FedEx,0.65,7500,4875,1950,0.4,0.65,0.26,125,2022,5,40,61.43716401
CVS,1128299,5/21/2022,West,California,San Francisco,Fanta,32,USPS,0.6,6500,3900,1365,0.35,0.6,0.21,121.875,2022,5,35,61.22153179
CVS,1128299,5/21/2022,West,California,San Francisco,Powerade,55,USPS,0.65,5500,3575,1966,0.55,0.65,0.357454545,65,2022,5,54.99300699,61.00589958
CVS,1128299,5/21/2022,West,California,San Francisco,Dasani Water,50,DHL,0.8,7250,5800,1160,0.2,0.8,0.16,116,2022,5,20,60.79026736
CVS,1128299,5/24/2022,West,Idaho,Boise,Coca-Cola,40,USPS,0.5,5250,2625,919,0.35,0.5,0.175047619,65.625,2022,5,35.00952381,60.25806046
CVS,1128299,5/24/2022,West,Idaho,Boise,Diet Coke,43,USPS,0.55,3750,2063,825,0.4,0.550133333,0.22,47.97674419,2022,5,39.99030538,60.25806046
CVS,1128299,5/24/2022,West,Idaho,Boise,Sprite,50,FedEx,0.55,4000,2200,770,0.35,0.55,0.1925,44,2022,5,35,60.25806046
CVS,1128299,5/24/2022,West,Idaho,Boise,Fanta,25,UPS,0.5,3000,1500,525,0.35,0.5,0.175,60,2022,5,35,60.25806046
CVS,1128299,5/24/2022,West,Idaho,Boise,Powerade,21,USPS,0.55,2000,1100,330,0.3,0.55,0.165,52.38095238,2022,5,30,60.25806046
CVS,1128299,5/24/2022,West,Idaho,Boise,Dasani Water,29,DHL,0.7,3750,2625,656,0.25,0.7,0.174933333,90.51724138,2022,5,24.99047619,60.25806046
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Coca-Cola,20,USPS,0.5,5000,2500,875,0.35,0.5,0.175,125,2022,5,35,60.30512238
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Diet Coke,58,USPS,0.55,3500,1925,674,0.35,0.55,0.192571429,33.18965517,2022,5,35.01298701,60.30512238
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Sprite,57,UPS,0.55,3500,1925,674,0.35,0.55,0.192571429,33.77192982,2022,5,35.01298701,60.30512238
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Fanta,17,USPS,0.5,2750,1375,481,0.35,0.5,0.174909091,80.88235294,2022,5,34.98181818,60.30512238
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Powerade,36,USPS,0.45,1750,788,315,0.4,0.450285714,0.18,21.88888889,2022,5,39.97461929,60.30512238
CVS,1128299,5/25/2022,West,Wyoming,Cheyenne,Dasani Water,33,DHL,0.6,5250,3150,945,0.3,0.6,0.18,95.45454545,2022,5,30,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Coca-Cola,58,FedEx,0.5,5000,2500,875,0.35,0.5,0.175,43.10344828,2022,5,35,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Diet Coke,49,DHL,0.55,3500,1925,674,0.35,0.55,0.192571429,39.28571429,2022,5,35.01298701,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Sprite,29,DHL,0.55,3500,1925,674,0.35,0.55,0.192571429,66.37931034,2022,5,35.01298701,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Fanta,28,FedEx,0.5,2750,1375,481,0.35,0.5,0.174909091,49.10714286,2022,5,34.98181818,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Powerade,45,USPS,0.45,1750,788,315,0.4,0.450285714,0.18,17.51111111,2022,5,39.97461929,60.30512238
CVS,1128299,5/25/2022,West,Utah,Salt Lake City,Dasani Water,23,USPS,0.6,5250,3150,945,0.3,0.6,0.18,136.9565217,2022,5,30,60.30512238
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Coca-Cola,39,USPS,0.55,5750,3163,1107,0.35,0.550086957,0.192521739,81.1025641,2022,5,34.99841922,60.87927628
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Diet Coke,34,UPS,0.6,4250,2550,1020,0.4,0.6,0.24,75,2022,5,40,60.87927628
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Sprite,37,USPS,0.6,4500,2700,945,0.35,0.6,0.21,72.97297297,2022,5,35,60.87927628
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Fanta,15,FedEx,0.55,3500,1925,674,0.35,0.55,0.192571429,128.3333333,2022,5,35.01298701,60.87927628
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Powerade,30,USPS,0.6,2500,1500,450,0.3,0.6,0.18,50,2022,5,30,60.87927628
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Dasani Water,30,DHL,0.75,4250,3188,797,0.25,0.750117647,0.187529412,106.2666667,2022,5,25,60.87927628
CVS,1128299,6/3/2022,West,Washington,Seattle,Coca-Cola,19,FedEx,0.75,7500,5625,1688,0.3,0.75,0.225066667,296.0526316,2022,6,30.00888889,59.26976395
CVS,1128299,6/3/2022,West,Washington,Seattle,Diet Coke,55,USPS,0.8,6250,5000,1250,0.25,0.8,0.2,90.90909091,2022,6,25,59.26976395
CVS,1128299,6/3/2022,West,Washington,Seattle,Sprite,34,USPS,0.8,6250,5000,1250,0.25,0.8,0.2,147.0588235,2022,6,25,59.26976395
CVS,1128299,6/3/2022,West,Washington,Seattle,Fanta,34,DHL,0.8,5000,4000,1200,0.3,0.8,0.24,117.6470588,2022,6,30,59.26976395
CVS,1128299,6/3/2022,West,Washington,Seattle,Powerade,22,DHL,0.85,3750,3188,797,0.25,0.850133333,0.212533333,144.9090909,2022,6,25,59.26976395
CVS,1128299,6/3/2022,West,Washington,Seattle,Dasani Water,59,USPS,1,6750,6750,1350,0.2,1,0.2,114.4067797,2022,6,20,59.26976395
CVS,1128299,6/5/2022,West,Colorado,Denver,Coca-Cola,39,DHL,0.6,7250,4350,2175,0.5,0.6,0.3,111.5384615,2022,6,50,60.87043586
CVS,1128299,6/5/2022,West,Colorado,Denver,Diet Coke,18,USPS,0.65,5750,3738,1308,0.35,0.650086957,0.227478261,207.6666667,2022,6,34.99197432,60.80512267
CVS,1128299,6/5/2022,West,Colorado,Denver,Sprite,45,DHL,0.65,5750,3738,1869,0.5,0.650086957,0.325043478,83.06666667,2022,6,50,60.73980948
CVS,1128299,6/5/2022,West,Colorado,Denver,Fanta,26,UPS,0.65,4500,2925,1316,0.45,0.65,0.292444444,112.5,2022,6,44.99145299,60.67449628
CVS,1128299,6/5/2022,West,Colorado,Denver,Powerade,38,FedEx,0.7,3250,2275,1479,0.65,0.7,0.455076923,59.86842105,2022,6,65.01098901,60.60918309
CVS,1128299,6/5/2022,West,Colorado,Denver,Dasani Water,47,UPS,0.85,6250,5313,1594,0.3,0.85008,0.25504,113.0425532,2022,6,30.00188218,60.5438699
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Coca-Cola,58,DHL,0.5,6750,3375,1350,0.4,0.5,0.2,58.18965517,2022,6,40,57.73553848
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Diet Coke,24,FedEx,0.55,5250,2888,1155,0.4,0.550095238,0.22,120.3333333,2022,6,39.99307479,57.73553848
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Sprite,37,DHL,0.55,5250,2888,1011,0.35,0.550095238,0.192571429,78.05405405,2022,6,35.00692521,57.73553848
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Fanta,22,USPS,0.5,4000,2000,800,0.4,0.5,0.2,90.90909091,2022,6,40,57.73553848
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Powerade,32,UPS,0.55,2750,1513,529,0.35,0.550181818,0.192363636,47.28125,2022,6,34.96364838,57.73553848
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Dasani Water,56,USPS,0.7,5750,4025,1006,0.25,0.7,0.174956522,71.875,2022,6,24.99378882,57.73553848
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Coca-Cola,28,FedEx,0.6,7000,4200,1890,0.45,0.6,0.27,150,2022,6,45,56.56945801
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Diet Coke,52,UPS,0.65,5500,3575,1073,0.3,0.65,0.195090909,68.75,2022,6,30.01398601,56.56945801
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Sprite,60,USPS,0.65,5500,3575,1609,0.45,0.65,0.292545455,59.58333333,2022,6,45.00699301,56.56945801
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Fanta,51,FedEx,0.6,4250,2550,1020,0.4,0.6,0.24,50,2022,6,40,56.56945801
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Powerade,60,FedEx,0.65,3000,1950,1170,0.6,0.65,0.39,32.5,2022,6,60,56.56945801
CVS,1128299,6/15/2022,West,Nevada,Las Vegas,Dasani Water,54,UPS,0.8,6000,4800,1200,0.25,0.8,0.2,88.88888889,2022,6,25,56.56945801
